timestamp_utc,device_id,device_name,vendor,ifindex,units,sampling_rate,value
2026-04-25T06:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,268856240.85
2026-04-25T07:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,254775744.41
2026-04-25T08:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,600670749.62
2026-04-25T09:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,573182012.49
2026-04-25T10:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,576028294.97
2026-04-25T11:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,591193052.37
2026-04-25T12:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,676895575.28
2026-04-25T13:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,620674448.63
2026-04-25T14:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,584562544.61
2026-04-25T15:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,553931747.43
2026-04-25T16:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,550662088.94
2026-04-25T17:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,682239054.66
2026-04-25T18:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,617793213.49
2026-04-25T19:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,591971972.83
2026-04-25T20:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,243276217.58
2026-04-25T21:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,224051854.03
2026-04-25T22:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,250315088.75
2026-04-25T23:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,274016182.47
2026-04-26T00:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,242108061.38
2026-04-26T01:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,246273486.91
2026-04-26T03:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,254761778.07
2026-04-26T04:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,211856125.86
2026-04-26T05:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,246067961.53
2026-04-26T06:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,230469232.94
2026-04-26T07:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,274291542.82
2026-04-26T08:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,542688797.82
2026-04-26T09:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,621930348.74
2026-04-26T10:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,677636922.22
2026-04-26T11:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,569560539.84
2026-04-26T12:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,552627316.38
2026-04-26T13:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,599256216.84
2026-04-26T14:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,587880693.18
2026-04-26T15:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,529575358.78
2026-04-26T16:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,615102061.64
2026-04-26T17:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,706512343.94
2026-04-26T18:00:00+00:00,dev-002,core-rtr-02,cisco,2,bps,1,572823014.68
2026-04-26T19:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,576070879.67
2026-04-26T20:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,225667713.01
2026-04-26T21:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,260041028.98
2026-04-26T22:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,220576199.14
2026-04-26T23:00:00+00:00,dev-002,CORE-RTR-02,cisco,2,bps,1,224105338.19
2026-04-20T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,406068.02
2026-04-20T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,327403.69
2026-04-20T02:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,398928.87
2026-04-20T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,414876.89
2026-04-20T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,369335.75
2026-04-20T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,379922.09
2026-04-20T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,430281.03
2026-04-20T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,352917.78
2026-04-20T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,790187.51
2026-04-20T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,726328.59
2026-04-20T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,843503.39
2026-04-20T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,964248.11
2026-04-20T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,920606.01
2026-04-20T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,760864.34
2026-04-20T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,768148.47
2026-04-20T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,797649.62
2026-04-20T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,864550.52
2026-04-20T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,822753.84
2026-04-20T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,858014.13
2026-04-20T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,864926.11
2026-04-20T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,349244.15
2026-04-20T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,358553.74
2026-04-20T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,367437.33
2026-04-20T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,356977.09
2026-04-21T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,378126.75
2026-04-21T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,427351.53
2026-04-21T02:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,381311.0
2026-04-21T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,362009.18
2026-04-21T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,299299.73
2026-04-21T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,373966.46
2026-04-21T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,289919.58
2026-04-21T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,309274.77
2026-04-21T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,911789.7
2026-04-21T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,899323.75
2026-04-21T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,827405.12
2026-04-21T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,696359.07
2026-04-21T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,808806.72
2026-04-21T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,782985.98
2026-04-21T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,893494.62
2026-04-21T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,1029649.36
2026-04-21T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,858222.16
2026-04-21T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,774537.87
2026-04-21T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,741673.67
2026-04-21T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,835288.08
2026-04-21T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,353635.45
2026-04-21T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,318545.31
2026-04-21T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,364188.79
2026-04-21T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,318567.11
2026-04-22T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,400035.86
2026-04-22T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,398255.42
2026-04-22T02:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,399051.05
2026-04-22T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,342934.18
2026-04-22T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,378522.74
2026-04-22T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,355245.5
2026-04-22T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,346002.77
2026-04-22T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,347790.76
2026-04-22T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,730823.92
2026-04-22T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,718715.45
2026-04-22T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,906722.44
2026-04-22T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,823936.23
2026-04-22T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,858179.69
2026-04-22T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,924143.67
2026-04-22T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,694416.87
2026-04-22T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,774133.07
2026-04-22T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,854728.13
2026-04-22T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,872935.96
2026-04-22T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,808325.75
2026-04-22T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,926451.06
2026-04-22T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,367574.22
2026-04-22T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,316318.24
2026-04-22T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,326492.5
2026-04-22T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,388996.96
2026-04-23T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,376697.93
2026-04-23T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,291633.8
2026-04-23T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,381528.97
2026-04-23T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,408360.35
2026-04-23T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,346186.77
2026-04-23T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,349354.58
2026-04-23T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,319447.54
2026-04-23T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,1053102.08
2026-04-23T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,825261.85
2026-04-23T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,973352.79
2026-04-23T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,785627.43
2026-04-23T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,853762.66
2026-04-23T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,699606.39
2026-04-23T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,807839.16
2026-04-23T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,922635.41
2026-04-23T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,734853.52
2026-04-23T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,930067.11
2026-04-23T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,868327.98
2026-04-23T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,752308.12
2026-04-23T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,341942.5
2026-04-23T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,343473.64
2026-04-23T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,358217.3
2026-04-23T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,340698.82
2026-04-24T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,330217.64
2026-04-24T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,349034.84
2026-04-24T02:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,323031.97
2026-04-24T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,313577.04
2026-04-24T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,358265.65
2026-04-24T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,391783.47
2026-04-24T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,304942.62
2026-04-24T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,360126.29
2026-04-24T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,785403.68
2026-04-24T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,757919.78
2026-04-24T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,911688.76
2026-04-24T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,796473.75
2026-04-24T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,965857.34
2026-04-24T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,774493.49
2026-04-24T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,872466.17
2026-04-24T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,820908.23
2026-04-24T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,776662.17
2026-04-24T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,889364.7
2026-04-24T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,826981.46
2026-04-24T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,890669.69
2026-04-24T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,358297.51
2026-04-24T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,320910.61
2026-04-24T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,356325.51
2026-04-24T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,361870.39
2026-04-25T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,276153.27
2026-04-25T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,229162.02
2026-04-25T02:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,251008.89
2026-04-25T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,208608.66
2026-04-25T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,268417.63
2026-04-25T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,224746.63
2026-04-25T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,206479.74
2026-04-25T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,250507.74
2026-04-25T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,653014.28
2026-04-25T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,498362.52
2026-04-25T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,524023.51
2026-04-25T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,544295.44
2026-04-25T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,521585.6
2026-04-25T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,610310.36
2026-04-25T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,540526.79
2026-04-25T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,545574.93
2026-04-25T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,622298.36
2026-04-25T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,543575.74
2026-04-25T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,613447.47
2026-04-25T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,530882.55
2026-04-25T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,221454.11
2026-04-25T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,205746.68
2026-04-25T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,298902.31
2026-04-25T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,243929.47
2026-04-26T00:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,258147.12
2026-04-26T01:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,251217.55
2026-04-26T03:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,253252.1
2026-04-26T04:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,300087.07
2026-04-26T05:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,225819.05
2026-04-26T06:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,212751.95
2026-04-26T07:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,226498.62
2026-04-26T08:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,509519.11
2026-04-26T09:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,631921.37
2026-04-26T10:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,636238.24
2026-04-26T11:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,531474.65
2026-04-26T12:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,506242.38
2026-04-26T13:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,567137.96
2026-04-26T14:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,669798.08
2026-04-26T15:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,422209.32
2026-04-26T16:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,618965.65
2026-04-26T17:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,524745.59
2026-04-26T18:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,649173.59
2026-04-26T19:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,524618.07
2026-04-26T20:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,244807.52
2026-04-26T21:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,214041.77
2026-04-26T22:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,227373.1
2026-04-26T23:00:00+00:00,dev-003,core-rtr-03.example.com,cisco,2,bps,1000,286923.15
2026-04-20T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,129846.94
2026-04-20T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,115179.98
2026-04-20T02:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,109557.93
2026-04-20T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,97274.31
2026-04-20T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,115276.12
2026-04-20T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,119629.16
2026-04-20T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118991.35
2026-04-20T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118874.5
2026-04-20T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,248589.33
2026-04-20T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,278144.33
2026-04-20T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,278917.15
2026-04-20T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,316135.74
2026-04-20T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,332268.54
2026-04-20T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,276164.31
2026-04-20T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,258543.43
2026-04-20T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,278180.5
2026-04-20T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,262986.6
2026-04-20T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,259211.85
2026-04-20T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,278357.8
2026-04-20T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,250787.48
2026-04-20T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,127273.28
2026-04-20T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118753.01
2026-04-20T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123000.1
2026-04-20T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,117804.72
2026-04-21T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,111272.95
2026-04-21T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,108624.49
2026-04-21T02:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,117152.69
2026-04-21T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,113414.88
2026-04-21T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,122806.82
2026-04-21T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,119946.82
2026-04-21T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,103652.32
2026-04-21T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,120805.46
2026-04-21T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,242399.91
2026-04-21T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,262738.63
2026-04-21T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,271758.1
2026-04-21T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,221892.35
2026-04-21T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,282562.21
2026-04-21T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,284227.53
2026-04-21T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,275575.32
2026-04-21T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,268119.12
2026-04-21T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,269539.1
2026-04-21T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,252656.89
2026-04-21T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,272448.39
2026-04-21T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,264526.87
2026-04-21T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,121100.22
2026-04-21T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,105550.37
2026-04-21T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,122827.08
2026-04-21T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,121718.63
2026-04-22T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118301.25
2026-04-22T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,114729.54
2026-04-22T02:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,126628.08
2026-04-22T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,100024.78
2026-04-22T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,125525.44
2026-04-22T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,122916.45
2026-04-22T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123400.52
2026-04-22T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,124599.75
2026-04-22T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,261697.96
2026-04-22T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,272735.12
2026-04-22T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,297837.63
2026-04-22T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,292057.9
2026-04-22T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,285787.96
2026-04-22T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,237599.03
2026-04-22T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,295060.84
2026-04-22T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,312745.19
2026-04-22T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,308270.8
2026-04-22T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,286548.59
2026-04-22T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,236385.0
2026-04-22T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,306391.25
2026-04-22T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118232.94
2026-04-22T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,89609.76
2026-04-22T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,124526.49
2026-04-22T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,102093.94
